system:index,0,0.5,1,1.5,total_area_96,total_area_20,total_loss,total_gain,change,per_change,seascape_size
"-1,946,380",N,N,N,N,0,0,0,0,0,0,25
"-1,945,380",N,N,N,N,0,0,0,0,0,0,25
"-1,944,380",N,N,N,N,0,0,0,0,0,0,25
"-1,943,380",N,N,N,N,0,0,0,0,0,0,25
"-1,982,381",N,N,N,N,0,0,0,0,0,0,25
"-1,981,381",N,N,N,N,0,0,0,0,0,0,25
"-1,980,381",N,N,N,N,0,0,0,0,0,0,25
"-1,979,381",N,N,N,N,0,0,0,0,0,0,25
"-1,978,381",N,N,N,N,0,0,0,0,0,0,25
"-1,977,381",N,N,N,N,0,0,0,0,0,0,25
"-1,976,381",N,N,N,N,0,0,0,0,0,0,25
"-1,975,381",N,N,N,N,0,0,0,0,0,0,25
"-1,974,381",N,N,N,N,0,0,0,0,0,0,25
"-1,973,381",N,N,N,N,0,0,0,0,0,0,25
"-1,972,381",N,N,N,N,0,0,0,0,0,0,25
"-1,971,381",N,N,N,N,0,0,0,0,0,0,25
"-1,970,381",N,N,N,N,0,0,0,0,0,0,25
"-1,969,381",N,N,N,N,0,0,0,0,0,0,25
"-1,968,381",N,N,N,N,0,0,0,0,0,0,25
"-1,967,381",M,M,M,M,0.512003123,0.512003123,0,0,0,0,25
"-1,966,381",MS,S,S,N,0.385478693,2.532300544,0.062441939,2.20926379,2.146821851,556.9236095,25
"-1,965,381",S,N,N,N,0.103203234,1.383271803,0.10063746,1.380706029,1.280068569,1240.337652,25
"-1,964,381",S,N,N,N,0.063291187,3.008298204,0.054738286,2.999745302,2.945007017,4653.107576,25
"-1,963,381",S,S,N,N,0.127437328,1.402876763,0.116319126,1.391758561,1.275439435,1000.836611,25
"-1,962,381",MSR,SR,SR,SR,3.401996035,3.346103811,2.619135208,2.563242984,-0.055892224,-1.642924431,25
"-1,961,381",MSR,MSR,SR,SR,12.47814182,3.225848146,11.31865539,2.066361714,-9.252293674,-74.14800863,25
"-1,960,381",SR,SR,S,S,1.92987393,0.147409215,1.907634257,0.125169543,-1.782464715,-92.3617179,25
"-1,959,381",S,S,S,S,1.116173143,0,1.116173143,0,-1.116173143,-100,25
"-1,958,381",SR,R,R,N,0.363743542,0,0.363743542,0,-0.363743542,-100,25
"-1,957,381",N,N,N,N,0,0,0,0,0,0,25
"-1,956,381",N,N,N,N,0,0,0,0,0,0,25
"-1,955,381",N,N,N,N,0,0,0,0,0,0,25
"-1,954,381",N,N,N,N,0,0,0,0,0,0,25
"-1,953,381",N,N,N,N,0,0,0,0,0,0,25
"-1,952,381",SR,R,N,N,0.188434017,0.057013782,0.163917868,0.032497634,-0.131420235,-69.7433707,25
"-1,951,381",SR,SR,SR,SR,5.169477153,2.632453757,4.172537202,1.635513805,-2.537023396,-49.07698247,25
"-1,950,381",N,N,N,N,0,0,0,0,0,0,25
"-1,949,381",N,N,N,N,0,0,0,0,0,0,25
"-1,948,381",N,N,N,N,0,0,0,0,0,0,25
"-1,947,381",N,N,N,N,0,0,0,0,0,0,25
"-1,946,381",N,N,N,N,0,0,0,0,0,0,25
"-1,945,381",N,N,N,N,0,0,0,0,0,0,25
"-1,944,381",N,N,N,N,0,0,0,0,0,0,25
"-1,943,381",N,N,N,N,0,0,0,0,0,0,25
"-1,982,382",N,N,N,N,0,0,0,0,0,0,25
"-1,981,382",N,N,N,N,0,0,0,0,0,0,25
"-1,980,382",N,N,N,N,0,0,0,0,0,0,25
"-1,979,382",N,N,N,N,0,0,0,0,0,0,25
"-1,978,382",N,N,N,N,0,0,0,0,0,0,25
"-1,977,382",N,N,N,N,0,0,0,0,0,0,25
"-1,976,382",N,N,N,N,0,0,0,0,0,0,25
"-1,975,382",N,N,N,N,0,0,0,0,0,0,25
"-1,974,382",N,N,N,N,0,0,0,0,0,0,25
"-1,973,382",N,N,N,N,0,0,0,0,0,0,25
"-1,972,382",N,N,N,N,0,0,0,0,0,0,25
"-1,971,382",N,N,N,N,0,0,0,0,0,0,25
"-1,970,382",N,N,N,N,0,0,0,0,0,0,25
"-1,969,382",N,N,N,N,0,0,0,0,0,0,25
"-1,968,382",M,M,M,M,0.615796148,0.605536246,0.010259902,0,-0.010259902,-1.666119873,25
"-1,967,382",M,M,M,M,5.514565318,5.300800973,0.221460169,0.007695825,-0.213764345,-3.876358927,25
"-1,966,382",S,N,N,N,0.017957448,0.847651824,0.017102291,0.846796668,0.829694376,4620.335674,25
"-1,965,382",S,S,N,N,0.167784035,1.271493104,0.162938751,1.26664782,1.103709069,657.8153094,25
"-1,964,382",S,N,N,N,0.0485478,2.337037407,0.04398715,2.332476757,2.288489607,4713.889418,25
"-1,963,382",S,N,N,N,0.057291026,1.794550468,0.052160158,1.789419599,1.737259442,3032.341299,25
"-1,962,382",MSR,MSR,MSR,MSR,5.697469552,5.555660864,3.900674888,3.7588662,-0.141808688,-2.488976671,25
"-1,961,382",SR,SR,SR,SR,10.58681267,2.247816199,9.570982067,1.231985596,-8.338996471,-78.76777205,25
"-1,960,382",S,S,S,S,1.459072126,0,1.459072126,0,-1.459072126,-100,25
"-1,959,382",S,S,S,S,0.678397233,0,0.678397233,0,-0.678397233,-100,25
"-1,958,382",MSR,MSR,MSR,MSR,8.412323419,5.040687856,4.485790667,1.114155104,-3.371635563,-40.07971871,25
"-1,957,382",MSR,MSR,MSR,MSR,7.266884626,6.557183672,2.630446889,1.920745935,-0.709700954,-9.766233958,25
"-1,956,382",S,N,N,N,0.002565414,0,0.002565414,0,-0.002565414,-100,25
"-1,955,382",N,N,N,N,0,0,0,0,0,0,25
"-1,954,382",N,N,N,N,0,0,0,0,0,0,25
"-1,953,382",N,N,N,N,0,0,0,0,0,0,25
"-1,952,382",SR,S,N,N,0.225752513,0.009692022,0.219766287,0.003705796,-0.216060491,-95.70679331,25
"-1,951,382",MSR,MSR,MSR,MSR,7.931471271,4.840647326,5.763006462,2.672182516,-3.090823945,-38.96911228,25
"-1,950,382",SR,SR,N,N,0.383226565,0.094619388,0.347316838,0.05870966,-0.288607177,-75.30980453,25
"-1,949,382",SR,SR,N,N,0.347506842,0,0.347506842,0,-0.347506842,-100,25
"-1,948,382",N,N,N,N,0,0,0,0,0,0,25
"-1,947,382",N,N,N,N,0,0,0,0,0,0,25
"-1,946,382",N,N,N,N,0,0,0,0,0,0,25
"-1,945,382",N,N,N,N,0,0,0,0,0,0,25
"-1,944,382",N,N,N,N,0,0,0,0,0,0,25
"-1,943,382",N,N,N,N,0,0,0,0,0,0,25
"-1,982,383",N,N,N,N,0,0,0,0,0,0,25
"-1,981,383",N,N,N,N,0,0,0,0,0,0,25
"-1,980,383",N,N,N,N,0,0,0,0,0,0,25
"-1,979,383",N,N,N,N,0,0,0,0,0,0,25
"-1,978,383",N,N,N,N,0,0,0,0,0,0,25
"-1,977,383",N,N,N,N,0,0,0,0,0,0,25
"-1,976,383",N,N,N,N,0,0,0,0,0,0,25
"-1,975,383",N,N,N,N,0,0,0,0,0,0,25
"-1,974,383",N,N,N,N,0,0,0,0,0,0,25
"-1,973,383",N,N,N,N,0,0,0,0,0,0,25
"-1,972,383",N,N,N,N,0,0,0,0,0,0,25
"-1,971,383",N,N,N,N,0,0,0,0,0,0,25
"-1,970,383",N,N,N,N,0,0,0,0,0,0,25
"-1,969,383",N,N,N,N,0,0,0,0,0,0,25
"-1,968,383",M,M,M,M,5.307554408,5.298151254,0.016242146,0.006838992,-0.009403154,-0.177165475,25
"-1,967,383",M,M,M,M,8.427786418,8.091819501,0.353064055,0.017097138,-0.335966917,-3.98641945,25
"-1,966,383",MS,S,S,S,0.639702256,0.777078907,0.575307502,0.712684152,0.137376651,21.47509247,25
"-1,965,383",S,S,N,N,0.149132434,2.023216718,0.144002939,2.018087224,1.874084284,1256.657746,25
"-1,964,383",S,N,N,N,0.101633934,1.977325275,0.08539132,1.961082661,1.875691341,1845.536493,25
"-1,963,383",S,N,N,N,0.00256449,2.224108632,0.00256449,2.224108632,2.221544142,86627.13218,25
"-1,962,383",MSR,MSR,MSR,MSR,4.652894517,4.485908483,3.029215483,2.862229449,-0.166986034,-3.588863521,25
"-1,961,383",SR,SR,SR,SR,11.81076046,2.958012134,10.5315942,1.678845869,-8.852748327,-74.95493924,25
"-1,960,383",S,S,S,S,1.484911797,0,1.484911797,0,-1.484911797,-100,25
"-1,959,383",SR,SR,SR,SR,2.020849992,0.340212211,1.791762577,0.111124796,-1.680637781,-83.16489535,25
"-1,958,383",MSR,MSR,MSR,MSR,12.67630516,11.21436668,2.967959147,1.506020667,-1.46193848,-11.53284385,25
"-1,957,383",MSR,MSR,MSR,MSR,14.45958088,13.2701853,2.264003951,1.074608367,-1.189395584,-8.225657395,25
"-1,956,383",SR,SR,R,R,0.784724716,0.429961217,0.688988007,0.334224508,-0.354763499,-45.2086562,25
"-1,955,383",N,N,N,N,0,0,0,0,0,0,25
"-1,954,383",N,N,N,N,0,0,0,0,0,0,25
"-1,953,383",N,N,N,N,0,0,0,0,0,0,25
"-1,952,383",N,N,N,N,0,0,0,0,0,0,25
"-1,951,383",MSR,MSR,MSR,MSR,4.598400213,2.913635618,2.186891961,0.502127366,-1.684764595,-36.63805926,25
"-1,950,383",SR,SR,SR,SR,10.21247809,2.172866231,9.387503582,1.347891726,-8.039611857,-78.72341843,25
"-1,949,383",MSR,MSR,SR,SR,2.762341904,1.986452841,2.147668557,1.371779493,-0.775889063,-28.08808938,25
"-1,948,383",N,N,N,N,0,0,0,0,0,0,25
"-1,947,383",N,N,N,N,0,0,0,0,0,0,25
"-1,946,383",N,N,N,N,0,0,0,0,0,0,25
"-1,945,383",N,N,N,N,0,0,0,0,0,0,25
"-1,944,383",N,N,N,N,0,0,0,0,0,0,25
"-1,943,383",N,N,N,N,0,0,0,0,0,0,25
"-1,982,384",N,N,N,N,0,0,0,0,0,0,25
"-1,981,384",N,N,N,N,0,0,0,0,0,0,25
"-1,980,384",N,N,N,N,0,0,0,0,0,0,25
"-1,979,384",N,N,N,N,0,0,0,0,0,0,25
"-1,978,384",N,N,N,N,0,0,0,0,0,0,25
"-1,977,384",N,N,N,N,0,0,0,0,0,0,25
"-1,976,384",N,N,N,N,0,0,0,0,0,0,25
"-1,975,384",N,N,N,N,0,0,0,0,0,0,25
"-1,974,384",N,N,N,N,0,0,0,0,0,0,25
"-1,973,384",N,N,N,N,0,0,0,0,0,0,25
"-1,972,384",N,N,N,N,0,0,0,0,0,0,25
"-1,971,384",N,N,N,N,0,0,0,0,0,0,25
"-1,970,384",N,N,N,N,0,0,0,0,0,0,25
"-1,969,384",N,N,N,N,0,0,0,0,0,0,25
"-1,968,384",N,N,N,N,0,0,0,0,0,0,25
"-1,967,384",M,M,M,M,4.369644001,4.28160898,0.094017784,0.005982763,-0.088035021,-2.014695499,25
"-1,966,384",MS,M,M,M,2.732708681,3.684793789,0.066663391,1.018748499,0.952085108,34.84034411,25
"-1,965,384",S,S,S,N,0.251265896,1.722867496,0.244144169,1.715745768,1.4716016,585.6750253,25
"-1,964,384",S,N,N,N,0.011680562,3.955063451,0.00712238,3.950505269,3.943382889,33760.21538,25
"-1,963,384",S,S,S,S,0.937227282,3.114701326,0.824416967,3.001891011,2.177474044,232.3314831,25
"-1,962,384",MSR,MSR,MSR,MSR,7.299743168,5.740321994,3.824042247,2.264621073,-1.559421174,-21.36268548,25
"-1,961,384",MSR,SR,SR,SR,11.44579088,4.133130235,9.716315307,2.403654656,-7.312660649,-63.88951819,25
"-1,960,384",S,S,S,S,1.286567917,0,1.286567917,0,-1.286567917,-100,25
"-1,959,384",MSR,SR,SR,SR,6.177342958,2.180092904,4.911261165,0.91401111,-3.997250054,-64.70824238,25
"-1,958,384",MSR,MS,MS,MS,13.89193826,13.97622968,1.813524958,1.897816384,0.084291424,0.606765035,25
"-1,957,384",MSR,MS,MS,MS,14.5504777,16.520339,2.743670456,4.71353176,1.969861297,13.53812113,25
"-1,956,384",MSR,MSR,MSR,MSR,10.8878544,9.803238524,1.909093748,0.824477873,-1.084615874,-9.961704431,25
"-1,955,384",MSR,SR,R,R,0.721008169,0.335574836,0.517326843,0.13189351,-0.385433333,-53.45755424,25
"-1,954,384",N,N,N,N,0,0,0,0,0,0,25
"-1,953,384",N,N,N,N,0,0,0,0,0,0,25
"-1,952,384",N,N,N,N,0,0,0,0,0,0,25
"-1,951,384",S,S,N,N,0.222490387,0,0.222490387,0,-0.222490387,-100,25
"-1,950,384",SR,SR,SR,SR,9.880984728,3.787575931,8.186456749,2.093047952,-6.093408797,-61.66803173,25
"-1,949,384",SR,SR,SR,SR,3.284913901,1.352657799,2.73052502,0.798268918,-1.932256102,-58.8221232,25
"-1,948,384",N,N,N,N,0,0,0,0,0,0,25
"-1,947,384",N,N,N,N,0,0,0,0,0,0,25
"-1,946,384",N,N,N,N,0,0,0,0,0,0,25
"-1,945,384",N,N,N,N,0,0,0,0,0,0,25
"-1,944,384",N,N,N,N,0,0,0,0,0,0,25
"-1,943,384",N,N,N,N,0,0,0,0,0,0,25
"-1,982,385",N,N,N,N,0,0,0,0,0,0,25
"-1,981,385",N,N,N,N,0,0,0,0,0,0,25
"-1,980,385",N,N,N,N,0,0,0,0,0,0,25
"-1,979,385",N,N,N,N,0,0,0,0,0,0,25
"-1,978,385",N,N,N,N,0,0,0,0,0,0,25
"-1,977,385",N,N,N,N,0,0,0,0,0,0,25
"-1,976,385",N,N,N,N,0,0,0,0,0,0,25
"-1,975,385",N,N,N,N,0,0,0,0,0,0,25
"-1,974,385",N,N,N,N,0,0,0,0,0,0,25
"-1,973,385",N,N,N,N,0,0,0,0,0,0,25
"-1,972,385",N,N,N,N,0,0,0,0,0,0,25
"-1,971,385",N,N,N,N,0,0,0,0,0,0,25
"-1,970,385",N,N,N,N,0,0,0,0,0,0,25
"-1,969,385",N,N,N,N,0,0,0,0,0,0,25
"-1,968,385",M,M,M,M,0.605279845,0.569390362,0.035889483,0,-0.035889483,-5.929403283,25
"-1,967,385",M,M,M,M,2.869053848,2.817782697,0.057252639,0.005981488,-0.051271151,-1.787040387,25
"-1,966,385",MS,M,M,M,7.015763896,8.124261588,0.0623739,1.170871592,1.108497692,15.80009972,25
"-1,965,385",S,S,S,N,0.30646493,0.689466301,0.30105324,0.684054611,0.383001371,124.9739639,25
"-1,964,385",SR,SR,SR,R,0.917463665,4.270480469,0.61727667,3.970293474,3.353016804,365.465896,25
"-1,963,385",SR,SR,SR,SR,8.661363481,3.843677305,7.125345681,2.307659504,-4.817686176,-55.62272253,25
"-1,962,385",MSR,MSR,SR,SR,7.188678007,4.10123776,6.009821959,2.922381711,-3.087440247,-42.94865125,25
"-1,961,385",MSR,SR,SR,SR,13.27701905,2.641347798,12.17120012,1.53552887,-10.63567125,-80.10586722,25
"-1,960,385",SR,S,S,S,1.979188739,0.006835489,1.979188739,0.006835489,-1.97235325,-99.65463178,25
"-1,959,385",SR,SR,SR,SR,6.000351736,0.625398155,5.671360826,0.296407245,-5.374953581,-89.57730842,25
"-1,958,385",MSR,MSR,MSR,MSR,14.79198299,13.68254966,3.440209261,2.330775935,-1.109433327,-7.500233929,25
"-1,957,385",MS,MS,MS,MS,14.98936343,15.57729985,1.269105775,1.857042185,0.587936415,3.922357461,25
"-1,956,385",MSR,MSR,MSR,MS,13.72056265,15.35377997,2.825999805,4.459217125,1.633217319,11.90342817,25
"-1,955,385",MSR,MSR,MSR,MSR,3.932228519,3.162626335,1.198566776,0.428964592,-0.769602184,-19.5716546,25
"-1,954,385",N,N,N,N,0,0,0,0,0,0,25
"-1,953,385",N,N,N,N,0,0,0,0,0,0,25
"-1,952,385",N,N,N,N,0,0,0,0,0,0,25
"-1,951,385",SR,SR,SR,S,0.770717753,0,0.770717753,0,-0.770717753,-100,25
"-1,950,385",SR,SR,SR,SR,10.46177768,10.27301807,6.941337112,6.75257751,-0.188759604,-1.804278487,25
"-1,949,385",SR,SR,SR,SR,7.288812026,1.82210873,6.597740897,1.131037601,-5.466703296,-75.00129344,25
"-1,948,385",SR,N,N,N,0.086764819,0.00645305,0.082590108,0.002278339,-0.080311769,-92.56259614,25
"-1,947,385",N,N,N,N,0,0,0,0,0,0,25
"-1,946,385",N,N,N,N,0,0,0,0,0,0,25
"-1,945,385",N,N,N,N,0,0,0,0,0,0,25
"-1,944,385",N,N,N,N,0,0,0,0,0,0,25
"-1,943,385",N,N,N,N,0,0,0,0,0,0,25
"-1,982,386",N,N,N,N,0,0,0,0,0,0,25
"-1,981,386",N,N,N,N,0,0,0,0,0,0,25
"-1,980,386",N,N,N,N,0,0,0,0,0,0,25
"-1,979,386",N,N,N,N,0,0,0,0,0,0,25
"-1,978,386",N,N,N,N,0,0,0,0,0,0,25
"-1,977,386",N,N,N,N,0,0,0,0,0,0,25
"-1,976,386",N,N,N,N,0,0,0,0,0,0,25
"-1,975,386",N,N,N,N,0,0,0,0,0,0,25
"-1,974,386",N,N,N,N,0,0,0,0,0,0,25
"-1,973,386",N,N,N,N,0,0,0,0,0,0,25
"-1,972,386",N,N,N,N,0,0,0,0,0,0,25
"-1,971,386",N,N,N,N,0,0,0,0,0,0,25
"-1,970,386",N,N,N,N,0,0,0,0,0,0,25
"-1,969,386",N,N,N,N,0,0,0,0,0,0,25
"-1,968,386",N,N,N,N,0,0,0,0,0,0,25
"-1,967,386",M,M,M,M,0.584552666,0.564049409,0.020503258,0,-0.020503257,-3.507512358,25
"-1,966,386",MS,M,M,M,9.60379944,9.798295335,0.071759284,0.266255179,0.194495895,2.025197384,25
"-1,965,386",S,S,S,N,0.281620231,0.491504514,0.279911865,0.489796148,0.209884283,74.52741668,25
"-1,964,386",MSR,MSR,MSR,MSR,3.354869711,4.241713684,2.08771758,2.974561553,0.886843973,26.434528,25
"-1,963,386",SR,SR,SR,SR,8.032593922,3.863620506,6.535317968,2.366344552,-4.168973416,-51.90071173,25
"-1,962,386",SR,SR,SR,SR,6.66614652,1.159481898,6.372293061,0.865628439,-5.506664622,-82.60641445,25
"-1,961,386",MSR,MSR,MSR,MSR,12.93101099,4.37026184,10.48138292,1.920633768,-8.560749152,-66.20324704,25
"-1,960,386",SR,SR,SR,SR,3.130120899,0.122739902,3.096516877,0.08913588,-3.007380997,-96.07874884,25
"-1,959,386",SR,SR,SR,SR,1.693901259,0.524836584,1.465513729,0.296449054,-1.169064675,-69.01610521,25
"-1,958,386",MSR,MSR,MSR,MSR,14.26310388,10.47167228,5.737764595,1.946332994,-3.791431602,-26.58209345,25
"-1,957,386",MS,MS,MS,MS,13.76444123,15.63761319,3.110340574,4.983512528,1.873171958,13.60877588,25
"-1,956,386",MS,MS,MS,MS,17.53041261,12.79282505,5.968388958,1.230801399,-4.73758756,-27.02496322,25
"-1,955,386",MSR,MSR,MSR,MSR,3.697049706,3.156576338,1.049326402,0.508853034,-0.540473368,-14.61904521,25
"-1,954,386",N,N,N,N,0,0,0,0,0,0,25
"-1,953,386",N,N,N,N,0,0,0,0,0,0,25
"-1,952,386",N,N,N,N,0,0,0,0,0,0,25
"-1,951,386",SR,S,S,N,0.335461678,0,0.335461678,0,-0.335461678,-100,25
"-1,950,386",SR,SR,SR,SR,9.730832865,11.64179438,5.729404733,7.64036625,1.910961517,19.63821128,25
"-1,949,386",SR,SR,SR,SR,12.72191854,4.409865511,11.08211578,2.770062756,-8.312053024,-65.33647422,25
"-1,948,386",SR,SR,SR,SR,2.752491266,1.041432804,2.290813683,0.579755222,-1.711058462,-62.16399242,25
"-1,947,386",N,N,N,N,0,0,0,0,0,0,25
"-1,946,386",N,N,N,N,0,0,0,0,0,0,25
"-1,945,386",N,N,N,N,0,0,0,0,0,0,25
"-1,944,386",N,N,N,N,0,0,0,0,0,0,25
"-1,943,386",N,N,N,N,0,0,0,0,0,0,25
"-1,982,387",N,N,N,N,0,0,0,0,0,0,25
"-1,981,387",N,N,N,N,0,0,0,0,0,0,25
"-1,980,387",N,N,N,N,0,0,0,0,0,0,25
"-1,979,387",N,N,N,N,0,0,0,0,0,0,25
"-1,978,387",N,N,N,N,0,0,0,0,0,0,25
"-1,977,387",N,N,N,N,0,0,0,0,0,0,25
"-1,976,387",N,N,N,N,0,0,0,0,0,0,25
"-1,975,387",N,N,N,N,0,0,0,0,0,0,25
"-1,974,387",N,N,N,N,0,0,0,0,0,0,25
"-1,973,387",N,N,N,N,0,0,0,0,0,0,25
"-1,972,387",N,N,N,N,0,0,0,0,0,0,25
"-1,971,387",N,N,N,N,0,0,0,0,0,0,25
"-1,970,387",N,N,N,N,0,0,0,0,0,0,25
"-1,969,387",N,N,N,N,0,0,0,0,0,0,25
"-1,968,387",N,N,N,N,0,0,0,0,0,0,25
"-1,967,387",M,M,M,M,1.720490084,1.592371555,0.128118529,0,-0.128118529,-7.446629899,25
"-1,966,387",MS,M,M,M,13.50764791,13.46324005,0.152880129,0.108472266,-0.044407867,-0.328760916,25
"-1,965,387",S,S,S,N,0.334232098,0.154859451,0.329108222,0.149735575,-0.179372647,-53.66709184,25
"-1,964,387",S,S,S,S,1.376712401,1.551629678,1.293866257,1.468783534,0.174917277,12.70543338,25
"-1,963,387",SR,SR,SR,SR,2.297777947,3.483458164,1.981759133,3.167439351,1.185680217,51.60116619,25
"-1,962,387",SR,SR,SR,SR,4.044847201,3.958867075,3.466051691,3.380071565,-0.085980126,-2.125670556,25
"-1,961,387",MSR,MSR,MSR,MSR,12.14607463,9.561926787,7.9093043,5.325156456,-2.584147844,-21.27558016,25
"-1,960,387",SR,SR,SR,SR,2.713685889,0.118712428,2.664150975,0.069177514,-2.594973461,-95.6254175,25
"-1,959,387",S,N,N,N,0.081131298,0,0.081131298,0,-0.081131298,-100,25
"-1,958,387",MSR,MSR,MSR,MSR,8.191482122,4.407509944,4.935851569,1.151879391,-3.783972178,-46.1939869,25
"-1,957,387",MS,MS,MS,MS,14.43260255,16.43354079,2.803564706,4.804502947,2.000938243,13.86401542,25
"-1,956,387",MSR,MS,MS,MS,14.79916147,13.22153401,4.203010122,2.62538266,-1.577627462,-10.660249,25
"-1,955,387",MSR,SR,SR,SR,1.649520021,0.616658087,1.280259514,0.24739758,-1.032861934,-62.61590771,25
"-1,954,387",N,N,N,N,0,0,0,0,0,0,25
"-1,953,387",N,N,N,N,0,0,0,0,0,0,25
"-1,952,387",N,N,N,N,0,0,0,0,0,0,25
"-1,951,387",N,N,N,N,0,0,0,0,0,0,25
"-1,950,387",SR,SR,SR,SR,4.44635658,4.421369811,3.150133071,3.125146302,-0.024986769,-0.56196053,25
"-1,949,387",SR,SR,SR,SR,11.51714702,6.890587384,9.476219878,4.849660239,-4.626559639,-40.17105651,25
"-1,948,387",SR,SR,SR,SR,8.662693588,2.783087379,7.722656703,1.843050493,-5.879606209,-67.87272514,25
"-1,947,387",N,N,N,N,0,0,0,0,0,0,25
"-1,946,387",N,N,N,N,0,0,0,0,0,0,25
"-1,945,387",N,N,N,N,0,0,0,0,0,0,25
"-1,944,387",N,N,N,N,0,0,0,0,0,0,25
"-1,943,387",N,N,N,N,0,0,0,0,0,0,25
"-1,982,388",N,N,N,N,0,0,0,0,0,0,25
"-1,981,388",N,N,N,N,0,0,0,0,0,0,25
"-1,980,388",N,N,N,N,0,0,0,0,0,0,25
"-1,979,388",N,N,N,N,0,0,0,0,0,0,25
"-1,978,388",N,N,N,N,0,0,0,0,0,0,25
"-1,977,388",N,N,N,N,0,0,0,0,0,0,25
"-1,976,388",N,N,N,N,0,0,0,0,0,0,25
"-1,975,388",N,N,N,N,0,0,0,0,0,0,25
"-1,974,388",N,N,N,N,0,0,0,0,0,0,25
"-1,973,388",N,N,N,N,0,0,0,0,0,0,25
"-1,972,388",N,N,N,N,0,0,0,0,0,0,25
"-1,971,388",N,N,N,N,0,0,0,0,0,0,25
"-1,970,388",N,N,N,N,0,0,0,0,0,0,25
"-1,969,388",N,N,N,N,0,0,0,0,0,0,25
"-1,968,388",N,N,N,N,0,0,0,0,0,0,25
"-1,967,388",M,M,N,N,0.163934577,0.112704345,0.051230232,0,-0.051230232,-31.25041278,25
"-1,966,388",M,M,M,M,11.99162015,11.69590626,0.299983395,0.0042695,-0.29571389,-2.466004479,25
"-1,965,388",MSR,MS,M,M,1.978582961,2.396057659,0.122387104,0.539861803,0.417474698,21.09968125,25
"-1,964,388",SR,S,S,S,1.011558063,0.214223149,0.9876503,0.190315386,-0.797334914,-78.82245648,25
"-1,963,388",MSR,SR,S,S,2.588310518,2.504044259,2.167650473,2.083384214,-0.084266259,-3.255647204,25
"-1,962,388",MSR,MSR,MSR,MSR,2.404830713,3.720226737,1.272116663,2.587512687,1.315396024,54.69807155,25
"-1,961,388",MSR,MSR,MSR,MSR,13.10035129,9.837230003,7.156696361,3.893575078,-3.263121283,-24.90865483,25
"-1,960,388",SR,SR,SR,SR,3.076142185,0.059204469,3.050524432,0.033586716,-3.016937716,-98.0753663,25
"-1,959,388",S,S,S,N,0.284335579,0,0.284335579,0,-0.284335579,-100,25
"-1,958,388",SR,SR,SR,SR,2.508519427,0.253900414,2.388969677,0.134350665,-2.254619013,-89.87847528,25
"-1,957,388",MSR,MSR,MSR,MSR,9.769829513,6.982105509,4.065664514,1.27794051,-2.787724004,-28.53400871,25
"-1,956,388",MSR,MS,MS,MS,8.096600712,7.086868209,1.718735489,0.709002987,-1.009732503,-12.47106704,25
"-1,955,388",MSR,MSR,MSR,MSR,2.096813819,1.887310668,1.201144154,0.991641003,-0.209503151,-9.991499918,25
"-1,954,388",N,N,N,N,0,0,0,0,0,0,25
"-1,953,388",N,N,N,N,0,0,0,0,0,0,25
"-1,952,388",N,N,N,N,0,0,0,0,0,0,25
"-1,951,388",N,N,N,N,0,0,0,0,0,0,25
"-1,950,388",SR,S,N,N,0.302298549,0.004839116,0.301729242,0.00426981,-0.297459433,-98.39922619,25
"-1,949,388",MSR,MSR,MSR,MSR,6.753137386,3.939882084,3.9594967,1.146241398,-2.813255302,-41.65849354,25
"-1,948,388",MSR,MSR,MSR,MSR,9.325616447,3.981823859,7.432331842,2.088539254,-5.343792588,-57.30229866,25
"-1,947,388",SR,N,N,N,0.059774149,0,0.059774149,0,-0.059774149,-100,25
"-1,946,388",N,N,N,N,0,0,0,0,0,0,25
"-1,945,388",N,N,N,N,0,0,0,0,0,0,25
"-1,944,388",N,N,N,N,0,0,0,0,0,0,25
"-1,943,388",N,N,N,N,0,0,0,0,0,0,25
"-1,982,389",N,N,N,N,0,0,0,0,0,0,25
"-1,981,389",N,N,N,N,0,0,0,0,0,0,25
"-1,980,389",N,N,N,N,0,0,0,0,0,0,25
"-1,979,389",N,N,N,N,0,0,0,0,0,0,25
"-1,978,389",N,N,N,N,0,0,0,0,0,0,25
"-1,977,389",N,N,N,N,0,0,0,0,0,0,25
"-1,976,389",N,N,N,N,0,0,0,0,0,0,25
"-1,975,389",N,N,N,N,0,0,0,0,0,0,25
"-1,974,389",N,N,N,N,0,0,0,0,0,0,25
"-1,973,389",N,N,N,N,0,0,0,0,0,0,25
"-1,972,389",N,N,N,N,0,0,0,0,0,0,25
"-1,971,389",N,N,N,N,0,0,0,0,0,0,25
"-1,970,389",N,N,N,N,0,0,0,0,0,0,25
"-1,969,389",N,N,N,N,0,0,0,0,0,0,25
"-1,968,389",N,N,N,N,0,0,0,0,0,0,25
"-1,967,389",M,N,N,N,0.024473736,0.023620024,0.000853711,0,-0.000853712,-3.48827821,25
"-1,966,389",M,M,M,M,2.484569991,2.423386924,0.062036742,0.000853674,-0.061183067,-2.462521371,25
"-1,965,389",MSR,MS,MS,M,9.612647021,9.44740985,0.444786592,0.27954942,-0.165237171,-1.718955982,25
"-1,964,389",MSR,MSR,MS,MS,2.23403288,2.463724094,0.741561714,0.971252927,0.229691214,10.28146076,25
